eventDate,year,stateProvince,locality,longitude,latitude,id
1996-09-26T00:00:00Z,1996,New South Wales,locality withheld,153.573567,-28.722292,5334
1996-09-26T00:00:00Z,1996,New South Wales,locality withheld,153.430626,-28.522348,5335
1996-09-26T00:00:00Z,1996,New South Wales,locality withheld,153.456199,-28.480021,5336
1996-09-28T00:00:00Z,1996,Queensland,"Dams near yards, south of Woolshed Creek Road, Tallegalla, south-east Queensland. CHECK!!!",152.515713,-27.593007,5337
1996-10-01T00:00:00Z,1996,Queensland,"Mt Goondicum crater, 32km E of Monto",151.434393,-24.865079,5338
1996-10-01T00:00:00Z,1996,Queensland,Theodore Area,150.030811,-24.923971,5339
1996-10-01T00:00:00Z,1996,New South Wales,locality withheld,153.516491,-28.588573,5340
1996-10-10T00:00:00Z,1996,Queensland,Taroom Town Common,149.785829,-25.63592,5341
1996-10-12T00:00:00Z,1996,Queensland,Dawson R at Cabbagetree Ck junction,150.171093,-25.433417,5342
1996-10-12T00:00:00Z,1996,Queensland,Dawson R u/s Precipice Ck junction,150.169425,-25.348416,5343
1996-10-12T00:00:00Z,1996,Queensland,Glebe Weir,150.038597,-25.460918,5344
1996-10-12T00:00:00Z,1996,Queensland,Upstream of Precipice Ck on Dawson River,150.161093,-25.393417,5345
1996-10-13T00:00:00Z,1996,Queensland,"Sandy Creek, above Camerons Falls, The Knoll Section, Tamborine National Park, south-east Queensland.",153.173833,-27.914221,5346
1996-10-16T00:00:00Z,1996,Queensland,Nathan Gorge,150.121928,-25.456751,5347
1996-10-16T00:00:00Z,1996,Northern Territory,NA,130.971667,-12.487287,5348
1996-10-17T00:00:00Z,1996,Queensland,Between Conondales camp site and start of Bristlebird Rd,152.625149,-26.685904,5349
1996-10-19T00:00:00Z,1996,Northern Territory,NA,130.963323,-12.492002,5350
1996-10-20T00:00:00Z,1996,Northern Territory,NA,130.89731,-12.374757,5351
1996-10-29T00:00:00Z,1996,Queensland,"Lower Picnic Creek, Kondalilla National Park, south-east Queensland.",152.869404,-26.671995,5352
1996-10-31T00:00:00Z,1996,Northern Territory,NA,136.33326,-16.847542,5353
1996-10-31T00:00:00Z,1996,Northern Territory,NA,136.343171,-16.864929,5354
1996-11-01T00:00:00Z,1996,Queensland,Epping Forest NP,146.705289,-22.377611,5355
1996-11-01T00:00:00Z,1996,Queensland,Maleny,152.842,-26.742,5356
1996-11-01T00:00:00Z,1996,New South Wales,locality withheld,153.516491,-28.588573,5357
1996-11-04T00:00:00Z,1996,Queensland,"Head of north branch of Kroombit Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",151.005742,-24.3625,5358
1996-11-09T00:00:00Z,1996,Queensland,"Upper Neurum Creek at Mill Rainforest Walking Track, Mount Mee Forest Reserve, south-east Queensland.",152.708562,-27.080935,5359
1996-11-09T00:00:00Z,1996,Queensland,"Upper Neurum Creek at Mill Rainforest Walking Track, Mount Mee Forest Reserve, south-east Queensland.",152.708562,-27.080935,5360
1996-11-09T00:00:00Z,1996,Queensland,"Mill Rainforest Road, Mount Mee State Forest, SEQ.",152.703416,-27.081451,5361
1996-11-09T00:00:00Z,1996,Queensland,"Upper Neurum Creek, Mount Mee Forest Reserve",152.708333,-27.080833,5362
1996-11-10T00:00:00Z,1996,Queensland,"Neurum Creek, Mount Mee Forest Reserve, south-east Queensland.",152.690475,-27.056339,5363
1996-11-10T00:00:00Z,1996,Queensland,"Boggomoss No 21, Boggomoss Stn",150.041944,-25.4525,5364
1996-11-11T00:00:00Z,1996,Queensland,"Boggomoss Stn, via Taroom",150.021667,-25.417222,5365
1996-11-12T00:00:00Z,1996,Queensland,Burrum Coast NP - Kinkuna,152.489664,-25.087302,5366
1996-11-14T00:00:00Z,1996,Queensland,"Farnham Stud, Price Ck, Boggomoss 30",150.029722,-25.476667,5367
1996-11-14T00:00:00Z,1996,Queensland,"Farnham Stud, via Taroom",150.029722,-25.476667,5368
1996-11-14T00:00:00Z,1996,Queensland,"Farnham Stud, Price Ck, Boggomoss 30",150.029722,-25.476667,5369
1996-11-14T00:00:00Z,1996,Queensland,"Farnham Stud, via Taroom",150.029722,-25.476667,5370
1996-11-14T00:00:00Z,1996,Queensland,"Farnham Stud, Price Ck, Boggomoss 30",150.029722,-25.476667,5371
1996-11-18T00:00:00Z,1996,Queensland,"Plant site nr Targinie SF, NW of Gladstone",151.142735,-23.802588,5372
1996-11-18T00:00:00Z,1996,Northern Territory,NA,130.824637,-12.457961,5373
1996-11-26T00:00:00Z,1996,Queensland,"Stock Dam at end of elliot line, Yarraman SF",151.93286,-26.826024,5374
1996-11-27T00:00:00Z,1996,Queensland,"Lower Picnic Creek, Kondalilla National Park, south-east Queensland.",152.869404,-26.671995,5375
1996-11-27T00:00:00Z,1996,Queensland,"Dam at Rocky Creek, Yarraman SF",151.928171,-26.832398,5376
1996-11-28T00:00:00Z,1996,Queensland,Rocky Creek SF (Yarraman),151.900744,-26.856897,5377
1996-11-28T00:00:00Z,1996,Queensland,SF 289,151.932591,-26.822501,5378
1996-11-30T00:00:00Z,1996,Queensland,Yeppoon - North Yeppoon Area,150.738854,-23.123701,5379
1996-12-01T00:00:00Z,1996,New South Wales,locality withheld,153.516491,-28.588573,5380
1996-12-04T00:00:00Z,1996,Queensland,Drainage pool behind Carseldine Grove Estate,153.025,-27.358,5381
1996-12-04T00:00:00Z,1996,Queensland,"Ephemeral pond at the junction of Mogerah-Spicers Gap and Ski Drop Roads, Clumber, south-east Queensland.",152.519714,-28.027217,5382
1996-12-04T00:00:00Z,1996,Queensland,"Upp Hall Ck, via Carmilla",147.3,-21.866667,5383
1996-12-07T00:00:00Z,1996,Queensland,"Mount Edwards - Moogerah Dam Road, 700m south of Spicers Gap Road turnoff, SEQ.",152.486944,-28.058333,5384
1996-12-12T00:00:00Z,1996,Queensland,"Board walk from David Low Way to beach, across ex-Peregian Environmental Park, Noosa National Park, south-east Queensland.",153.090777,-26.506795,5385
1996-12-12T00:00:00Z,1996,Queensland,"On west side of David Low Way, Peregian Beach South, south-east Queensland.",153.087671,-26.51393,5386
1996-12-12T00:00:00Z,1996,Queensland,"Near western side of Emu Swamp, near Coolum, south-east Queensland.",153.082333,-26.487658,5387
1996-12-13T00:00:00Z,1996,Queensland,"Fern Tree National Park, near Nambour, south-east Queensland.",152.961487,-26.599276,5388
1996-12-13T00:00:00Z,1996,Queensland,"Fern Tree Creek above Munda Road, Fern Tree Creek National Park, Kulangoor, south-east Queensland.",152.958677,-26.593497,5389
1996-12-13T00:00:00Z,1996,Queensland,"Branch of East Cedar Creek, at Cooloolabin Road crossing, 7.6 km from Mapleton, Mapleton Forest Reserve, south-east Queensland.",152.868965,-26.572766,5390
1996-12-13T00:00:00Z,1996,New South Wales,locality withheld,152.467884,-31.937314,5391
1996-12-24T00:00:00Z,1996,New South Wales,locality withheld,153.301948,-28.303979000000002,5392
1996-12-24T00:00:00Z,1996,New South Wales,locality withheld,153.301948,-28.303979000000002,5393
1996-12-28T00:00:00Z,1996,New South Wales,locality withheld,153.438306,-28.967492,5394
1997-01-01T00:00:00Z,1997,Queensland,Oakview State Forest,152.330273,-26.160795,5395
1997-01-01T00:00:00Z,1997,Queensland,Various Incidental Sightings within Mothar Mountain State Forest,152.806792,-26.251615,5396
1997-01-01T00:00:00Z,1997,Queensland,Various locations within Glenbar State Forest,152.321256,-25.70973,5397
1997-01-01T00:00:00Z,1997,Queensland,Oakview State Forest,152.329669,-26.161424,5398
1997-01-01T00:00:00Z,1997,New South Wales,locality withheld,153.516491,-28.588573,5399
1997-01-08T00:00:00Z,1997,Queensland,"Lower Picnic Creek, Kondalilla National Park, south-east Queensland.",152.869404,-26.671995,5402
1997-01-13T00:00:00Z,1997,Queensland,"Farnham Stud, Boggomoss 31",150.126944,-25.476667,5403
1997-01-13T00:00:00Z,1997,New South Wales,locality withheld,152.874772,-31.47102,5404
1997-01-16T00:00:00Z,1997,Queensland,Coochiemudlo Island,153.330229,-27.569235,5405
1997-01-19T00:00:00Z,1997,Queensland,"Unnamed tributary of the Stanley River, at Commissioners Flat Road crossing, approximately 3km west of Peachester, south-east Queensland.",152.862155,-26.849586,5406
1997-01-20T00:00:00Z,1997,Queensland,"Christmas Creek Road, Tabooba, SEQ.",152.972559,-28.144148,5407
1997-01-20T00:00:00Z,1997,Queensland,"Big Pete's Dam, just north of Duck Creek Road, O'Reilly's Plateau, south-east Queensland.",153.084911,-28.17259,5408
1997-01-20T00:00:00Z,1997,Queensland,"Darlington House, Upper Darlington, south-east Queensland.",153.074472,-28.250391,5409
1997-01-20T00:00:00Z,1997,Queensland,"White's Dam, at the junction of Duck Creek and Kerry Roads, Kerry, south-east Queensland.",153.042829,-28.148129,5410
1997-01-20T00:00:00Z,1997,Queensland,"Albert River at Darlington Park, Darlington, south-east Queensland.",153.039787,-28.183335,5411
1997-01-20T00:00:00Z,1997,Queensland,"Duck Creek at Duck Creek Road, near Kerry, south-east Queensland.",153.076863,-28.173028,5412
1997-01-20T00:00:00Z,1997,Queensland,"About 1.2km north along Christmas Creek Road from Tamrookum Road (Hobbas Farm), near Laravale southeast Queensland.",152.951183,-28.116532,5413
1997-01-22T00:00:00Z,1997,Queensland,"Bradfields Paddock, Lamington National Park Road, Lamington Plateau, SEQ.",153.114667,-28.181294,5414
1997-01-22T00:00:00Z,1997,Queensland,"Lake Cainbable, a small dam below Mount Cainbable, Lamington National Park, south-east Queensland.",153.112314,-28.134458,5415
1997-01-23T00:00:00Z,1997,Queensland,"Dam at Dunne's Ledge, Duck Creek Road, O'Reilly's Plateau, south-east Queensland.",153.094802,-28.184211,5416
1997-01-26T00:00:00Z,1997,Queensland,"Near junction of Samsonvale and Old North Roads, Warner, south-east Queensland.",152.954581,-27.292943,5417
1997-01-26T00:00:00Z,1997,Queensland,"Chillagoe, rd to Royal Arch",144.507778,-17.156389,5418
1997-01-26T00:00:00Z,1997,Queensland,"Small ephemeral ponds, 100m north-west of junction Winns Road and Forgan Rd, Cashmere, south-east Queensland.",152.928312,-27.284174,5419
1997-01-26T00:00:00Z,1997,Queensland,"Near junction of Samsonvale and Old North Roads, Warner, south-east Queensland.",152.954581,-27.292943,5420
1997-01-26T00:00:00Z,1997,Queensland,"Small ephemeral ponds, 100m north-west of junction Winns Road and Forgan Rd, Cashmere, south-east Queensland.",152.928312,-27.284174,5421
1997-01-26T00:00:00Z,1997,Queensland,"ROYAL ARCH, CHILLAGOE N.P.",144.493056,-17.1825,5422
1997-01-29T00:00:00Z,1997,Queensland,"Leitchs Road near junction with Nicol Way, Brendale, south-east Queensland.",152.98257,-27.308748,5423
1997-01-29T00:00:00Z,1997,Queensland,"Leitchs Road, Brendale, south-east Queensland.",152.982064,-27.314255,5424
1997-01-29T00:00:00Z,1997,Queensland,"Small pond and wet heath drainage line, Beerwah Forest Reserve (formerly Beerwah State Forest Scientific Area 1), south-east Queensland.",153.003478,-26.859404,5425
1997-01-30T00:00:00Z,1997,Queensland,"Neurum Creek at Neurum Creek Conservation Park, near Kilcoy, south-east Queensland.",152.682648,-26.970551,5426
1997-01-30T00:00:00Z,1997,Queensland,"Stanley River at Commissioners Flat Bridge, Commissioners Flat, south-east Queensland.",152.82127,-26.861007,5427
1997-01-30T00:00:00Z,1997,Queensland,"Mary Smokes Creek - on Kilcoy Road, SEQ.",152.671065,-26.934229,5428
1997-01-30T00:00:00Z,1997,Queensland,"Stanley River at Navandale Stud, near Peachester, south-east Queensland.",152.83225,-26.856506,5429
1997-01-30T00:00:00Z,1997,Queensland,"Stanley River, downstream from the Beerwah-Kilcoy Road, west of Peachester, south-east Queensland.",152.87807,-26.838766,5430
1997-01-30T00:00:00Z,1997,Queensland,"Running Creek at Kilcoy-Beerwah Road crossing, near Commissioners Flat, south-east Queensland.",152.791849,-26.875593,5431
1997-01-30T00:00:00Z,1997,Queensland,"London Creek on Peachester-Bald Knob Road, north of Peachester, south-east Queensland.",152.878179,-26.831363,5432
1997-02-01T00:00:00Z,1997,New South Wales,locality withheld,153.516491,-28.588573,5433
1997-02-01T00:00:00Z,1997,New South Wales,locality withheld,152.707121,-28.379824,5434
1997-02-04T00:00:00Z,1997,Queensland,S.F. 245 W OF RAVENSHOE,145.453056,-17.630278,5445
1997-02-05T00:00:00Z,1997,Queensland,"Cumberland Dam, W of Georgetown",143.351667,-18.300556,5446
1997-02-05T00:00:00Z,1997,Queensland,"Lower Picnic Creek, Kondalilla National Park, south-east Queensland.",152.869404,-26.671995,5447
1997-02-05T00:00:00Z,1997,Queensland,Georgetown-Mt Surprise Road,143.879167,-18.241111,5448
1997-02-10T00:00:00Z,1997,Queensland,Wrattens State Forest,152.293862,-26.258858,5449
1997-02-10T00:00:00Z,1997,Queensland,"Fire Clay Rd, Wrattens State Forest",152.290894,-26.236361,5450
1997-02-10T00:00:00Z,1997,Queensland,"Wrattens State Forest, off service road from Wrattens-Kandanga Rd",152.36158,-26.309197,5451
1997-02-10T00:00:00Z,1997,Queensland,Wrattens State Forest,152.333116,-26.258865,5452
1997-02-11T00:00:00Z,1997,Queensland,"Wrattens State Forest, restricted road off Coolamon Rd",152.347756,-26.273144,5453
1997-02-12T00:00:00Z,1997,New South Wales,locality withheld,152.725546,-28.359101,5454
1997-02-13T00:00:00Z,1997,Queensland,Wrattens state forest,152.351061,-26.255155,5455
1997-02-14T00:00:00Z,1997,Queensland,"Large dam at Bellthorpe Forestry Camp, south-east Queensland.",152.680262,-26.82356,5456
1997-02-14T00:00:00Z,1997,Queensland,"East Kilcoy Creek, at the Jimna - Bellthorpe Road crossing, Conondale National Park, south-east Queensland.",152.573649,-26.748793,5457
1997-02-14T00:00:00Z,1997,Queensland,"Booloumba Creek below the junction of the north and south branches, at Goods Road crossing (Beauty Spot 100), Conondale National Park, south-east Queensland.",152.620034,-26.711274,5458
1997-02-15T00:00:00Z,1997,Queensland,"Six Mile Creek at Yielo Road (Sunday Creek Road) bridge, Jimna State Forest, south-east Queensland.",152.47654,-26.692182,5459
1997-02-15T00:00:00Z,1997,Queensland,"Ferny Creek, (Paired Catchments Study Area), Conondale National Park, south-east Queensland.",152.542639,-26.757634,5460
1997-02-17T00:00:00Z,1997,Queensland,"Dam beside road junction, Alloah Road, Canungra Land Warfare Centre, south-east Queensland.",153.202425,-28.042188,5461
1997-02-17T00:00:00Z,1997,Queensland,"Quarry at Mount Nathan, east of Canungra, south-east Queensland.",153.263778,-28.00074,5462
1997-02-17T00:00:00Z,1997,Queensland,"Armitage Creek Road (A), Canungra Land Warfare Centre, south-east Queensland.",153.225614,-28.037639,5463
1997-02-17T00:00:00Z,1997,Queensland,"Junction of Armitage and Back Creeks, Canungra Army Base, south-east Queensland.",153.21675,-28.031514,5464
1997-02-17T00:00:00Z,1997,Queensland,"Back Creek, Canungra Army Base, south-east Queensland.",153.21837,-28.027811,5465
1997-02-18T00:00:00Z,1997,Queensland,"Beaudesert - Jimboomba Area, (Shady Creek), SEQ.",152.995698,-27.757524,5466
1997-02-19T00:00:00Z,1997,Queensland,"Black-breasted button-quail study site, Googa SF, Ashby LA",152.016772,-26.943544,5467
1997-02-21T00:00:00Z,1997,Queensland,"Conondale Ranges National Park, the sheds at Booloumba Creek",152.620626,-26.685892,5468
1997-02-22T00:00:00Z,1997,Queensland,"Head of south branch of Degalgil Creek, below The Lookout, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",151.049585,-24.395573,5469
1997-02-22T00:00:00Z,1997,Queensland,"Head of south branch of Degalgil Creek, below The Lookout, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",151.049585,-24.395573,5470
1997-02-23T00:00:00Z,1997,Queensland,"Crossing of Granite Creek, Bulburin State Forest, SEQ.",151.559842,-24.624959,5471
1997-02-23T00:00:00Z,1997,Queensland,"Granite Creek, below the junction with Tallegalla Creek, Bulburin Forest Reserve, east of Builyan south-east Queensland.",151.530393,-24.567336,5472
1997-02-23T00:00:00Z,1997,Queensland,"Granite Creek, Bulburin State Forest, SEQ.",151.549527,-24.603356,5473
1997-02-23T00:00:00Z,1997,Queensland,"Petrogale Creek, Bulburin State Forest, SEQ.",151.535778,-24.579746,5474
1997-02-24T00:00:00Z,1997,Queensland,"T juction on track of observation point road, Oakview State Forest",152.340721,-26.153169,5475
1997-02-25T00:00:00Z,1997,Queensland,Cape Upstart,147.8174936,-19.7319138,5476
1997-03-01T00:00:00Z,1997,Queensland,BCC land nr Karawatha Reserve,153.0669,-27.637848,5477
1997-03-01T00:00:00Z,1997,Queensland,DOT land nr Karawatha Reserve,153.067734,-27.627014,5478
1997-03-01T00:00:00Z,1997,New South Wales,locality withheld,153.516491,-28.588573,5479
1997-03-07T00:00:00Z,1997,Queensland,"Gap Creek West, about 1km west of Cunninghams Gap, Main Range National Park, south-east Queensland.",152.383445,-28.049258,5480
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5481
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5482
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5483
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5484
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5485
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5486
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5487
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5488
1997-03-09T00:00:00Z,1997,Queensland,Blair Athol Coal Mine,147.550842,-22.6985727,5489
1997-03-12T00:00:00Z,1997,Queensland,South Maroochy River 50m downstream and 75m upstream of the track crossing of the river in the SF at the very end of the Kureelpa Falls Rd,152.887172,-26.595883,5490
1997-03-22T00:00:00Z,1997,Queensland,Clermont,147.634164,-22.739274,5491
1997-03-23T00:00:00Z,1997,Queensland,Survey 1 - Comet Dam area,148.60111,-24.385925,5492
1997-03-31T00:00:00Z,1997,Queensland,Yeppoon - North Yeppoon Area,150.738854,-23.123701,5493
1997-03-31T00:00:00Z,1997,New South Wales,locality withheld,153.301948,-28.303979000000002,5494
1997-04-01T00:00:00Z,1997,Queensland,Epping Forest NP,146.705289,-22.377611,5495
1997-04-02T00:00:00Z,1997,Queensland,"Ashby LA, Googa SF",152.01883,-26.950239,5496
1997-04-03T00:00:00Z,1997,Queensland,"Sandy Creek at Maleny - Kenilworth Road crossing, near Conondale, south-east Queensland.",152.684699,-26.703487,5497
1997-04-06T00:00:00Z,1997,New South Wales,NA,150.55,-33.7,5498
1997-04-07T00:00:00Z,1997,Queensland,"Emmett Creek, 30km SE of Townsville",147.05,-19.45,5499
1997-04-10T00:00:00Z,1997,Queensland,"Gap Creek West, about 1km west of Cunninghams Gap, Main Range National Park, south-east Queensland.",152.383445,-28.049258,5500
1997-04-14T00:00:00Z,1997,Queensland,Lake Nuga Nuga/Brown River,148.667781,-24.998423,5501
1997-04-16T00:00:00Z,1997,Queensland,Mackenzie R nr Bedford Weir,148.834432,-23.37343,5502
1997-04-16T00:00:00Z,1997,Queensland,"German Creek Mine area, Middlemount",148.567762,-22.915103,5503
1997-04-17T00:00:00Z,1997,Queensland,Comet Weir nr Comet Town,148.559436,-23.6151,5504
1997-04-18T00:00:00Z,1997,Queensland,Comet R below Comet Weir,148.526103,-23.606766,5505
1997-04-19T00:00:00Z,1997,Queensland,Survey 2 - Comet Dam area,148.634443,-24.481757,5506
1997-04-19T00:00:00Z,1997,Queensland,"Fairbairn Dam, Nogoa catchment",148.101104,-23.681772,5507
1997-04-19T00:00:00Z,1997,Queensland,Nogoa R nr Colorada Stn,148.334435,-23.43177,5508
1997-04-23T00:00:00Z,1997,Queensland,Comet R at The Lake Stn,148.617775,-24.298426,5509
1997-04-23T00:00:00Z,1997,Queensland,Comet R at Comet Downs Stn,148.517774,-23.92343,5510
1997-04-23T00:00:00Z,1997,Queensland,"Consuelo Ck, Comet R catchment",148.509447,-24.598425,5511
1997-04-24T00:00:00Z,1997,Queensland,"Bullaroo Ck, Comet R catchment",148.567784,-25.190093,5512
1997-04-24T00:00:00Z,1997,Queensland,"Gap Creek West, about 1km west of Cunninghams Gap, Main Range National Park, south-east Queensland.",152.383445,-28.049258,5513
1997-04-24T00:00:00Z,1997,Queensland,"Gap Creek West, about 1km west of Cunninghams Gap, Main Range National Park, south-east Queensland.",152.383445,-28.049258,5514
1997-04-30T00:00:00Z,1997,Queensland,Burrum Coast NP - Kinkuna,152.478553,-24.997858,5515
1997-04-30T00:00:00Z,1997,Queensland,"Rocky Creek (outside Yarraman), Yarraman SF",151.946544,-26.815203,5516
1997-05-01T00:00:00Z,1997,Northern Territory,NA,130.915942,-12.401652,5517
1997-05-06T00:00:00Z,1997,Queensland,"BEACON RD, BELLTHORPE STATE FOREST",152.664117,-26.858608,5518
1997-05-06T00:00:00Z,1997,Queensland,"GULLY, APPROX 1KM FROM BELLTHORPE FORESTRY BARRACKS",152.685218,-26.818028,5519
1997-05-06T00:00:00Z,1997,Queensland,SF832 - BELLTHORPE,152.696968,-26.87962,5520
1997-05-09T00:00:00Z,1997,Queensland,"Camping area, Lenthalls Dam, Wongi SF",152.534266,-25.403352,5521
1997-05-11T00:00:00Z,1997,Queensland,"Gap Creek West, about 1km west of Cunninghams Gap, Main Range National Park, south-east Queensland.",152.383445,-28.049258,5522
1997-05-19T00:00:00Z,1997,Queensland,Base camp,152.633618,-26.040078,5523
1997-05-19T00:00:00Z,1997,Queensland,Borumba Dam inundation area A,152.552067,-26.508003,5524
1997-05-19T00:00:00Z,1997,Queensland,Borumba Dam inundation area A,152.552067,-26.508003,5525
1997-05-19T00:00:00Z,1997,Queensland,"Downstream of dam wall (west side), Lenthall's Dam",152.534286,-25.398025,5526
1997-05-19T00:00:00Z,1997,Queensland,DURRAMBOI COMPARTMENT CURRA STATE FOREST. 200M EAST OF CAMP SITE,152.635427,-26.0402,5527
1997-05-19T00:00:00Z,1997,Queensland,HEADWATERS OF A TRIBUTARY OF RYAN CREEK 2 KMS SOUTH OF BLACK KNOB TRIG,152.669377,-26.048887,5528
1997-05-19T00:00:00Z,1997,Queensland,HEADWATERS OF A TRIBUTARY OF RYAN CREEK 2 KMS SOUTH OF BLACK KNOB TRIG,152.669377,-26.048887,5529
1997-05-19T00:00:00Z,1997,Queensland,Borumba Dam inundation area A,152.552067,-26.508003,5530
1997-05-19T00:00:00Z,1997,Queensland,SMALL GULLY 1.5KM SOUTH-WEST OF BLACK KNOB TRIG STATION,152.67332,-26.043821,5531
1997-05-19T00:00:00Z,1997,Queensland,Proposed Borumba Dam inundation area B,152.560641,-26.522838,5532
1997-05-21T00:00:00Z,1997,Queensland,"Brooyar State Forest, gully next to powerline clearing",152.546855,-26.144484,5533
1997-05-21T00:00:00Z,1997,Queensland,King State Forest - western side of state forest,152.542377,-26.189797,5534
1997-05-21T00:00:00Z,1997,Queensland,Brooyar State Forest - midslope in open bloodwood forest off forest drive near point pure lookout,152.534541,-26.146883,5535
1997-05-21T00:00:00Z,1997,Queensland,"Brooyar State Forest, vine scrub area on south end of forest drive near Glastonbury Ck camping area",152.546339,-26.148636,5536
1997-05-21T00:00:00Z,1997,Queensland,"Brooyar State Forest, vine scrub area on south end of forest drive near Glastonbury Ck camping area",152.546339,-26.148636,5537
1997-05-21T00:00:00Z,1997,Queensland,King State Forest - pretty much right in the middle,152.558518,-26.182263,5538
1997-05-21T00:00:00Z,1997,Queensland,Rock outcrops in central part of King State Forest,152.553302,-26.185407,5539
1997-05-21T00:00:00Z,1997,Queensland,"Widgee Ck at causeway adjacent to Brooyar Forest Station, Brooyar State Forest",152.478151,-26.183981,5540
1997-05-21T00:00:00Z,1997,Queensland,King State Forest - pretty much right in the middle,152.558518,-26.182263,5541
1997-05-21T00:00:00Z,1997,Queensland,King State Forest - pretty much right in the middle,152.558518,-26.182263,5542
1997-05-21T00:00:00Z,1997,Queensland,King State Forest - pretty much right in the middle,152.558518,-26.182263,5543
1997-05-21T00:00:00Z,1997,Queensland,King State Forest - western side of state forest,152.542377,-26.189797,5544
1997-05-22T00:00:00Z,1997,Queensland,"AN IRON HEAP, LOCATED TO THE EAST OF CATTLE YARDS, SOUTHERN END OF CURRA SF",152.636046,-26.095219,5545
1997-05-25T00:00:00Z,1997,Queensland,"Gap Creek West, about 1km west of Cunninghams Gap, Main Range National Park, south-east Queensland.",152.383445,-28.049258,5546
1997-05-26T00:00:00Z,1997,Queensland,"SITE 4, LOCKYER SF; MIDSLOPE ON RIDGE ON EASTERN SIDE OF HELIDON HILLS",152.287979,-27.462337,5547
1997-05-26T00:00:00Z,1997,Queensland,SF616 - LOCKYER,152.297416,-27.477443,5548
1997-05-26T00:00:00Z,1997,Queensland,"SITE 7, LOCKYER SF; TOP OF REDBANK CK",152.256323,-27.444207,5549
1997-05-26T00:00:00Z,1997,Queensland,SF616 - LOCKYER,152.305088,-27.490364,5550
1997-05-28T00:00:00Z,1997,Queensland,"LOCKYER SF; CATTLE TRACK E OF STOCK DAM, E SIDE OF HELIDON HILLS",152.2959,-27.473942,5551
1997-05-31T00:00:00Z,1997,Queensland,Yeppoon - North Yeppoon Area,150.738854,-23.123701,5552
1997-05-31T00:00:00Z,1997,Northern Territory,NA,130.986968,-12.473482,5553
1997-06-01T00:00:00Z,1997,New South Wales,locality withheld,153.516491,-28.588573,5554
1997-06-02T00:00:00Z,1997,Queensland,4 KMS NORTH OF ESK-HAMPTON ROAD UNMARKED FIRE TRAIL 2.5 KMS WEST OF BRENNER ROAD.,152.205613,-27.300552,5555
1997-06-02T00:00:00Z,1997,Queensland,3.7 KMS ALONG BRENER ROAD 300M NORTH WEST OF VALLEY VIEW GATE,152.223663,-27.294587,5556
1997-06-02T00:00:00Z,1997,Queensland,"Mothar Mountain State Forest 393 - gully site in Coomber LA, compartment 1 adjacent to western bound",152.78209,-26.28842,5557
1997-06-02T00:00:00Z,1997,Queensland,"Mothar Mountain State Forest, Dingo LA, compartment 2, Dingo Creek",152.801204,-26.299193,5558
1997-06-02T00:00:00Z,1997,Queensland,"Mothar Mountain State Forest 393 - gully site in Coomber LA, compartment 1 adjacent to western bound",152.78209,-26.28842,5559
1997-06-04T00:00:00Z,1997,Northern Territory,NA,130.92271,-12.423106,5560
1997-06-06T00:00:00Z,1997,Queensland,BELLTHORPE SF - OPPORTUNISTIC SIGHTINGS 200 M SOUTH OF FOREST OFFICE ON MAIN FOREST ROAD,152.678525,-26.825633,5561
1997-06-10T00:00:00Z,1997,Queensland,MARODIAN SF RIDGE ON T-INTERSECTION OFF THUNDER RD,152.234931,-25.943817,5562
1997-06-10T00:00:00Z,1997,Queensland,"MARODIAN SF, FIRST TRACK OFF THUNDER ROAD",152.204602,-25.939148,5563
1997-06-11T00:00:00Z,1997,Queensland,DAM AT TRACK 2 OFF THUNDER RD,152.226422,-25.942201,5564
1997-06-13T00:00:00Z,1997,Queensland,TRACK 1 ADJACENT FREE HOLD,152.205278,-25.926176,5565
1997-06-13T00:00:00Z,1997,Queensland,TRACK 1 ADJACENT FREE HOLD,152.205278,-25.926176,5566
1997-06-16T00:00:00Z,1997,Queensland,"Old railway line, 700m in length, AMG: 56 415550 7215260 to 414980 7214930",152.162995,-25.174699,5567
1997-06-16T00:00:00Z,1997,Queensland,Cordalba State Forest - unnamed track NWsection of State Forest,152.066332,-25.11109,5568
1997-06-16T00:00:00Z,1997,Queensland,"Cordalba State Forest, unnamed track north of Limestone quarry",152.087498,-25.118808,5569
1997-06-16T00:00:00Z,1997,Queensland,Cordalba State Forest,152.063114,-25.116849,5570
